City,State,Address,AIN,Sold Price,Bedrooms,Bathrooms,Area (SqFt),Property Type,Year Built,Age,Sold Date (raw),Lot Size (val),Lot Size (unit),HOA Fee,Latitude,Longitude,ZPID
somerville,ma,"1252 Broadway #5, Somerville, MA 02144",,"$780,000",2.0,2.0,852.0,CONDO,,,1749798000000,,,,42.404808,-71.13019,2058500428
somerville,ma,"32 Bartlett St #1, Somerville, MA 02145",,$1.30M,4.0,4.0,2248.0,CONDO,,,1749798000000,,,,42.393085,-71.10284,2059262868
somerville,ma,"46 Porter St #3, Somerville, MA 02143",,"$820,000",2.0,1.0,1145.0,CONDO,,,1749711600000,,,,42.388695,-71.11229,63010128
somerville,ma,"94 Conwell Ave #3, Somerville, MA 02144",,"$695,000",3.0,1.0,885.0,CONDO,,,1749711600000,,,,42.408154,-71.128944,331737252
somerville,ma,"24-26 Oak St #1, Cambridge, MA 02139",,"$950,000",3.0,1.0,1136.0,CONDO,,,1749711600000,7943.0,sqft,,42.374363,-71.09969,451006539
somerville,ma,"29 Charnwood Rd #2, Somerville, MA 02144",,$1.20M,3.0,2.0,1912.0,CONDO,,,1749711600000,,,,42.39254,-71.116295,2061613634
somerville,ma,"43 Rogers Ave, Somerville, MA 02144",,$1.52M,5.0,3.0,3248.0,MULTI_FAMILY,,,1749625200000,3360.0,sqft,,42.396828,-71.11301,56327660
somerville,ma,"37 Seven Pines Ave #37, Cambridge, MA 02140",,$1.53M,4.0,4.0,1870.0,CONDO,,,1749625200000,3366.0,sqft,,42.399612,-71.12956,450456242
somerville,ma,"124 Highland Ave #201, Somerville, MA 02143",,"$765,000",1.0,1.0,768.0,CONDO,,,1749625200000,10259.0,sqft,,42.38729,-71.10109,2057651004
somerville,ma,"80 Webster Ave UNIT 2A, Somerville, MA 02143",,"$930,000",2.0,2.0,1113.0,CONDO,,,1749538800000,,,,42.37518,-71.094765,101613957
somerville,ma,"8 Fairview Ter #1, Somerville, MA 02145",,"$775,000",2.0,2.0,1017.0,CONDO,,,1749538800000,,,,42.393265,-71.09742,245572589
somerville,ma,"18 Alston St #18, Somerville, MA 02143",,"$890,000",3.0,2.0,1555.0,CONDO,,,1749538800000,,,,42.38204,-71.08965,441690748
somerville,ma,"136 Albion St, Somerville, MA 02144",,"$875,000",5.0,3.0,1996.0,SINGLE_FAMILY,,,1749452400000,2613.0,sqft,,42.392258,-71.10938,56328587
somerville,ma,"432 Norfolk St APT 3D, Somerville, MA 02143",,"$617,000",1.0,1.0,684.0,CONDO,,,1749452400000,,,,42.374687,-71.09505,71005020
somerville,ma,"115 Thurston St #A, Somerville, MA 02145",,"$600,000",1.0,1.0,576.0,CONDO,,,1749193200000,,,,42.39356,-71.09609,375680597
somerville,ma,"6 Reeds Ct #L2, Somerville, MA 02145",,"$2,700",2.0,1.0,850.0,APARTMENT,,,1749193200000,,,,42.383255,-71.086464,2079607000
somerville,ma,"146 Summer St, Somerville, MA 02143",,$1.69M,5.0,3.0,2996.0,MULTI_FAMILY,,,1749106800000,3290.0,sqft,,42.38581,-71.10495,56331049
somerville,ma,"30 Houghton St, Somerville, MA 02143",,$1.41M,3.0,1.0,1480.0,SINGLE_FAMILY,,,1749020400000,1520.0,sqft,,42.374702,-71.09883,56537750
somerville,ma,"54 Myrtle St #2, Somerville, MA 02145",,$1.10M,3.0,3.0,2014.0,TOWNHOUSE,,,1749020400000,,,,42.383602,-71.084206,71005380
somerville,ma,"266 Beacon St UNIT 1, Somerville, MA 02143",,$1.05M,2.0,2.0,1240.0,APARTMENT,,,1749020400000,,,,42.382538,-71.11215,271378816
somerville,ma,"88 Cross St #1, Somerville, MA 02145",,$1.00M,4.0,3.0,1690.0,CONDO,,,1749020400000,,,,42.39027,-71.0844,339506708
somerville,ma,"15-17 Oak St, Somerville, MA 02143",,$2.32M,7.0,5.0,3845.0,MULTI_FAMILY,,,1749020400000,8400.0,sqft,,42.376118,-71.09744,352006459
somerville,ma,"62 Cameron Ave #3, Somerville, MA 02144",,"$725,000",2.0,1.0,980.0,CONDO,,,1748934000000,,,,42.39894,-71.12815,63010062
somerville,ma,"28 Forest St #2, Somerville, MA 02144",,$1.24M,3.0,2.0,1608.0,CONDO,,,1748934000000,,,,42.38503,-71.11533,118192685
somerville,ma,"28 Forest St #2, Somerville, MA 02143",,$1.24M,3.0,2.0,1608.0,CONDO,,,1748934000000,6519.0,sqft,,42.38507,-71.11532,448984839
somerville,ma,"47 Newbury St, Somerville, MA 02144",,$1.28M,6.0,3.0,2606.0,MULTI_FAMILY,,,1748847600000,3870.0,sqft,,42.40158,-71.12908,56325512
somerville,ma,"12 Evergreen Sq, Somerville, MA 02143",,$1.10M,3.0,3.0,1905.0,MULTI_FAMILY,,,1748847600000,1258.0,sqft,,42.386345,-71.11307,56537252
somerville,ma,"9 Packard Ave, Somerville, MA 02144",,$2.43M,6.0,5.0,4162.0,SINGLE_FAMILY,,,1748588400000,3654.0,sqft,,42.402542,-71.12447,56325735
somerville,ma,"43 Bradley St, Somerville, MA 02145",,$1.28M,8.0,3.0,3749.0,MULTI_FAMILY,,,1748588400000,3693.0,sqft,,42.389446,-71.09345,56332643
somerville,ma,"42 Murdock St #3, Somerville, MA 02144",,$1.05M,3.0,2.5,1903.0,CONDO,,,1748588400000,,,,42.395397,-71.10801,66113330
somerville,ma,"68 Wheatland St #3, Somerville, MA 02145",,"$670,000",2.0,2.0,917.0,CONDO,,,1748588400000,,,,42.393154,-71.08874,245572668
somerville,ma,"10 Allen Ct #3, Somerville, MA 02143",,$1.01M,2.0,3.0,1748.0,CONDO,,,1748588400000,,,,42.382076,-71.10738,306207157
somerville,ma,"68 Wheatland St #PENTHOUSE, Somerville, MA 02145",,"$670,000",2.0,2.0,926.0,CONDO,,,1748588400000,,,,42.39313,-71.08874,448297826
somerville,ma,"7 Nine Harvard St, Somerville, MA 02143",,$1.86M,6.0,3.0,3506.0,MULTI_FAMILY,,,1748588400000,3442.0,sqft,,42.38506,-71.10767,448667728
somerville,ma,"9 Medford St #PENTHOUSE 4, Somerville, MA 02143",,$1.21M,3.0,2.0,1293.0,CONDO,,,1748588400000,,,,42.374203,-71.08682,450227068
somerville,ma,"9 Charnwood Rd #2, Somerville, MA 02144",,$1.24M,4.0,2.0,1710.0,CONDO,,,1748588400000,,,,42.392952,-71.11712,2057942256
somerville,ma,"44 Tower St, Somerville, MA 02143",,$1.00M,4.0,1.0,1926.0,SINGLE_FAMILY,,,1748502000000,3327.0,sqft,,42.389095,-71.10948,56328771
somerville,ma,"48 Flint St, Somerville, MA 02145",,$1.05M,8.0,3.0,2833.0,MULTI_FAMILY,,,1748502000000,2668.0,sqft,,42.384468,-71.08781,56334292
somerville,ma,"75 Electric Ave #1, Somerville, MA 02144",,"$920,000",2.0,2.0,1501.0,APARTMENT,,,1748502000000,,,,42.40383,-71.12484,63010058
somerville,ma,"40 Church St #1, Somerville, MA 02143",,"$712,000",2.0,1.0,812.0,CONDO,,,1748502000000,,,,42.382088,-71.10041,67715247
somerville,ma,"69 Rush St #3, Somerville, MA 02145",,$1.05M,2.0,3.0,1800.0,TOWNHOUSE,,,1748502000000,,,,42.38512,-71.087425,331737285
somerville,ma,"42 Greenville St #44B, Somerville, MA 02143",,"$800,000",2.0,1.0,1049.0,CONDO,,,1748502000000,,,,42.381866,-71.092606,339565612
somerville,ma,"433 Medford St, Somerville, MA 02145",,$1.42M,8.0,4.0,5318.0,MULTI_FAMILY,,,1748415600000,2584.0,sqft,,42.39251,-71.10039,56330420
somerville,ma,"5 Fountain Ave, Somerville, MA 02145",,$1.43M,10.0,4.0,4982.0,MULTI_FAMILY,,,1748415600000,2048.0,sqft,,42.383495,-71.08922,56537812
somerville,ma,"80 Holland St #1, Somerville, MA 02144",,"$585,000",1.0,1.0,610.0,CONDO,,,1748415600000,0.0,sqft,,42.398544,-71.124405,113388206
somerville,ma,"24 Pinckney St #1, Somerville, MA 02145",,"$656,000",2.0,1.0,800.0,CONDO,,,1748415600000,,,,42.38298,-71.08258,449000892
somerville,ma,"24 Princeton St #2, Somerville, MA 02144",,$1.38M,3.0,2.0,1790.0,CONDO,,,1748415600000,,,,42.393005,-71.10772,2097442861
somerville,ma,"37 Berkeley St, Somerville, MA 02143",,$2.15M,4.0,5.0,3502.0,SINGLE_FAMILY,,,1748329200000,4228.0,sqft,,42.38643,-71.10166,56330832
somerville,ma,"26 Marshall St #26R, Somerville, MA 02145",,"$980,000",3.0,3.0,1755.0,TOWNHOUSE,,,1748329200000,,,,42.391556,-71.093475,71142294
somerville,ma,"8 Avon St APT 9, Somerville, MA 02143",,"$464,900",2.0,1.0,645.0,CONDO,,,1748329200000,,,,42.38491,-71.10083,71142599
somerville,ma,"37 Banks St #3, Somerville, MA 02144",,"$730,000",2.0,1.0,842.0,CONDO,,,1748329200000,,,,42.391987,-71.11705,449626119
somerville,ma,"402 Medford St #2, Somerville, MA 02145",,$1.20M,3.0,2.0,1690.0,CONDO,,,1747983600000,,,,42.391,-71.09933,306207175
somerville,ma,"37 Banks St #1, Somerville, MA 02144",,"$745,000",2.0,1.0,857.0,CONDO,,,1747983600000,,,,42.391987,-71.11705,2093172411
somerville,ma,"126 Orchard St #2, Somerville, MA 02144",,$1.58M,3.0,3.0,2068.0,CONDO,,,1747897200000,,,,42.39443,-71.124626,118192620
somerville,ma,"53 Trull St, Somerville, MA 02145",,"$703,500",4.0,2.0,1410.0,MULTI_FAMILY,,,1747810800000,2100.0,sqft,,42.394684,-71.103676,56329487
somerville,ma,"17 Gordon St #2, Somerville, MA 02144",,"$739,000",2.0,1.0,985.0,CONDO,,,1747810800000,,,,42.412292,-71.12796,123563568
somerville,ma,"6 Reeds Ct #R1, Somerville, MA 02145",,"$2,600",2.0,1.0,850.0,APARTMENT,,,1747810800000,,,,42.383255,-71.086464,349473815
somerville,ma,"115 Thurston St #H, Somerville, MA 02145",,"$900,000",3.0,2.0,1018.0,CONDO,,,1747810800000,,,,42.39356,-71.09609,375719609
somerville,ma,"50 Bow St UNIT 9, Somerville, MA 02143",,"$780,000",1.0,1.0,963.0,CONDO,,,1747724400000,,,,42.38137,-71.09848,71005081
somerville,ma,"24 Robinson St, Somerville, MA 02145",,$1.04M,3.0,3.0,1790.0,CONDO,,,1747724400000,,,,42.39267,-71.10185,339506632
somerville,ma,"24 Robinson St #24, Somerville, MA 02145",,$1.04M,3.0,3.0,1790.0,CONDO,,,1747724400000,,,,42.392784,-71.101685,2075825518
somerville,ma,"83 Partridge Ave, Somerville, MA 02145",,"$950,000",3.0,2.0,1515.0,SINGLE_FAMILY,,,1747638000000,2841.0,sqft,,42.395836,-71.1021,56329361
somerville,ma,"53 Concord Ave, Somerville, MA 02143",,$2.31M,4.0,5.0,3578.0,SINGLE_FAMILY,,,1747638000000,3521.0,sqft,,42.37685,-71.09878,56333002
somerville,ma,"97 Josephine Ave #3, Somerville, MA 02144",,"$825,000",2.0,1.0,1015.0,CONDO,,,1747638000000,,,,42.398422,-71.11276,116408525
somerville,ma,"172 Pearl St, Somerville, MA 02145",,$1.14M,6.0,3.0,2216.0,SINGLE_FAMILY,,,1747378800000,2178.0,sqft,,42.38631,-71.09027,56334224
somerville,ma,"398 Broadway #2A, Somerville, MA 02145",,"$770,000",3.0,2.0,1255.0,CONDO,,,1747378800000,,,,42.394897,-71.09845,59214264
somerville,ma,"373 Somerville Ave APT B, Somerville, MA 02143",,"$577,500",2.0,1.0,704.0,CONDO,,,1747378800000,,,,42.381283,-71.099304,60111761
somerville,ma,"17 Ivaloo St APT 7, Somerville, MA 02143",,$1.18M,3.0,2.0,1909.0,TOWNHOUSE,,,1747378800000,,,,42.381695,-71.107864,63010178
somerville,ma,"59 Partridge Ave #2, Somerville, MA 02145",,"$345,000",1.0,1.0,436.0,CONDO,,,1747378800000,,,,42.394882,-71.102715,71006051
somerville,ma,"359 Highland Ave #2, Somerville, MA 02144",,"$970,000",4.0,2.0,1595.0,CONDO,,,1747378800000,,,,42.394592,-71.11742,71142303
somerville,ma,"37 Banks St #2, Somerville, MA 02144",,"$769,000",2.0,1.0,913.0,CONDO,,,1747378800000,,,,42.391987,-71.11705,2092067830
somerville,ma,"25 Irving St, Somerville, MA 02144",,$1.53M,4.0,3.0,2698.0,MULTI_FAMILY,,,1747292400000,4250.0,sqft,,42.3992,-71.12319,56326230
somerville,ma,"95 Glenwood Rd, Somerville, MA 02145",,$2.00M,5.0,4.0,3199.0,SINGLE_FAMILY,,,1747292400000,3500.0,sqft,,42.3954,-71.101616,56329339
somerville,ma,"4 Lee St #2, Somerville, MA 02145",,"$500,000",1.0,1.0,705.0,CONDO,,,1747292400000,,,,42.39,-71.09973,80389718
somerville,ma,"115-115 E Thurston St #E, Somerville, MA 02145",,"$800,000",3.0,2.0,990.0,CONDO,,,1747292400000,,,,42.39356,-71.09609,441855165
somerville,ma,"61-63 Garrison Ave, Somerville, MA 02144",,$1.36M,5.0,3.0,2727.0,MULTI_FAMILY,,,1747292400000,4050.0,sqft,,42.40388,-71.13244,448737027
somerville,ma,"18 Windsor Rd #B, Somerville, MA 02144",,$1.55M,3.0,3.0,1966.0,CONDO,,,1747292400000,,,,42.392986,-71.11606,449042190
somerville,ma,"74 Moreland St #2, Somerville, MA 02145",,"$750,000",2.0,1.0,1200.0,APARTMENT,,,1747292400000,,,,42.39852,-71.0968,2106691431
somerville,ma,"44 Porter St #1, Somerville, MA 02143",,$1.43M,3.0,2.0,1911.0,CONDO,,,1747206000000,,,,42.38862,-71.1124,56324498
somerville,ma,"14 Fiske Ave #2, Somerville, MA 02145",,"$808,500",2.0,2.0,1028.0,CONDO,,,1747206000000,,,,42.396297,-71.10453,271378970
somerville,ma,"75 Rush St #3, Somerville, MA 02145",,$1.25M,4.0,4.0,2432.0,TOWNHOUSE,,,1747206000000,,,,42.384773,-71.08773,331737282
somerville,ma,"39 Hudson St, Somerville, MA 02143",,$1.43M,6.0,3.0,2797.0,MULTI_FAMILY,,,1747119600000,3000.0,sqft,,42.390106,-71.1049,56329647
somerville,ma,"13 Morgan St, Somerville, MA 02143",,$2.10M,4.0,5.0,3140.0,SINGLE_FAMILY,,,1747119600000,2010.0,sqft,,42.38099,-71.10858,56330043
somerville,ma,"1 Snow Ter, Somerville, MA 02145",,"$950,000",3.0,2.0,1505.0,SINGLE_FAMILY,,,1747119600000,1680.0,sqft,,42.39477,-71.09348,56331414
somerville,ma,"345 Lowell St, Somerville, MA 02145",,$1.10M,6.0,3.0,1961.0,MULTI_FAMILY,,,1747033200000,3400.0,sqft,,42.395493,-71.104095,56329451
somerville,ma,"27 Electric Ave #3, Somerville, MA 02144",,"$700,000",1.0,1.0,826.0,CONDO,,,1747033200000,,,,42.402973,-71.12292,63010052
somerville,ma,"14 High St #14, Somerville, MA 02144",,$1.31M,4.0,5.0,2080.0,CONDO,,,1747033200000,5227.0,sqft,,42.409626,-71.12942,447751123
somerville,ma,"7 Dickinson St, Somerville, MA 02143",,$1.00M,3.0,1.0,1526.0,SINGLE_FAMILY,,,1746774000000,1079.0,sqft,,42.37585,-71.1002,56333089
somerville,ma,"432 Norfolk St APT 4B, Somerville, MA 02143",,"$765,000",1.0,1.0,883.0,CONDO,,,1746774000000,,,,42.374687,-71.09505,71142348
somerville,ma,"28 Dana St #1, Somerville, MA 02145",,"$800,000",2.0,3.0,1898.0,CONDO,,,1746774000000,,,,42.387882,-71.09028,331737267
somerville,ma,"19 Cross St, Somerville, MA 02145",,$1.16M,8.0,3.0,2897.0,MULTI_FAMILY,,,1746687600000,2400.0,sqft,,42.38792,-71.08666,56333938
somerville,ma,"400 Washington St #PENTHOUSE 1, Somerville, MA 02143",,"$950,000",2.0,1.0,1113.0,CONDO,,,1746687600000,,,,42.378292,-71.10557,71005840
somerville,ma,"92 Line St #1, Somerville, MA 02143",,"$875,000",3.0,1.0,906.0,CONDO,,,1746687600000,,,,42.37559,-71.10437,116408562
somerville,ma,"60-60 Line St #62, Somerville, MA 02143",,$2.45M,6.0,3.0,3027.0,MULTI_FAMILY,,,1746687600000,9018.0,sqft,,42.37652,-71.105354,441724732
somerville,ma,"28 Brook St #1, Somerville, MA 02145",,"$986,000",2.0,3.0,1609.0,CONDO,,,1746687600000,2301.0,sqft,,42.387264,-71.086555,447351487
somerville,ma,"109 Prospect St #105, Somerville, MA 02143",,"$975,000",2.0,2.0,1028.0,CONDO,,,1746687600000,,,,42.375065,-71.097435,2063029213
somerville,ma,"28 Dana St UNIT 2, Somerville, MA 02145",,"$940,000",3.0,2.0,1793.0,CONDO,,,1746601200000,,,,42.387882,-71.09028,331737268
somerville,ma,"115 Thurston St #F, Somerville, MA 02145",,"$705,000",2.0,1.0,779.0,CONDO,,,1746601200000,,,,42.39356,-71.09609,375719605
somerville,ma,"25 Berkeley St, Somerville, MA 02143",,$1.45M,3.0,2.0,1388.0,SINGLE_FAMILY,,,1746514800000,4360.0,sqft,,42.386215,-71.10108,56330827
somerville,ma,"70 Newton St, Somerville, MA 02143",,$1.35M,3.0,3.0,2043.0,SINGLE_FAMILY,,,1746514800000,1310.0,sqft,,42.37715,-71.096855,56333593
somerville,ma,"12 Maple Ave #1, Somerville, MA 02145",,"$775,000",1.0,1.0,950.0,CONDO,,,1746514800000,,,,42.390217,-71.09519,2099061743
somerville,ma,"18 Bay State Ave, Somerville, MA 02144",,$2.00M,5.0,3.0,3488.0,MULTI_FAMILY,,,1746428400000,3772.0,sqft,,42.39995,-71.11456,56326684
somerville,ma,"353 Summer St UNIT 305, Somerville, MA 02144",,$1.10M,1.0,2.0,1075.0,CONDO,,,1746428400000,,,,42.393982,-71.11954,331737121
somerville,ma,"115 Thurston St #G, Somerville, MA 02145",,"$859,900",3.0,2.0,914.0,CONDO,,,1746428400000,,,,42.393524,-71.09608,375719607
somerville,ma,"55 Heath St #1, Somerville, MA 02145",,$1.25M,3.0,3.0,2668.0,CONDO,,,1746428400000,,,,42.394913,-71.0947,2092968488
somerville,ma,"39 Murdock St UNIT 3, Somerville, MA 02145",,$1.28M,4.0,2.0,1773.0,CONDO,,,1746169200000,,,,42.395237,-71.108505,306207103
somerville,ma,"98 Flint St #2, Somerville, MA 02145",,$1.01M,3.0,3.0,1521.0,CONDO,,,1746169200000,,,,42.385445,-71.09043,339506714
somerville,ma,"24-26 Pitman St, Somerville, MA 02143",,"$915,000",3.0,2.0,1657.0,CONDO,,,1746169200000,,,,42.384205,-71.1089,443853570
somerville,ma,"15 Seven Pines Ave #2, Somerville, MA 02144",,$1.15M,2.0,3.0,1483.0,TOWNHOUSE,,,1746082800000,,,,42.399265,-71.12913,56326040
somerville,ma,"70 Cedar St #1, Somerville, MA 02143",,"$916,000",2.0,2.0,1154.0,CONDO,,,1746082800000,,,,42.390938,-71.11356,113356304
somerville,ma,"47 Walker St, Somerville, MA 02144",,$1.52M,5.0,2.0,2920.0,MULTI_FAMILY,,,1745996400000,3566.0,sqft,,42.40173,-71.11965,56326138
somerville,ma,"239 Highland Ave, Somerville, MA 02143",,$1.61M,6.0,3.0,3200.0,MULTI_FAMILY,,,1745996400000,3333.0,sqft,,42.391026,-71.10928,56328667
somerville,ma,"234 Summer St, Somerville, MA 02143",,$1.80M,3.0,2.0,2107.0,SINGLE_FAMILY,,,1745996400000,4944.0,sqft,,42.389317,-71.1122,56328900
somerville,ma,"91 Summer St APT 3, Somerville, MA 02143",,"$645,000",1.0,1.0,720.0,CONDO,,,1745996400000,8250.0,sqft,,42.385002,-71.101295,56330908
somerville,ma,"75 Mount Vernon St #A, Somerville, MA 02145",,"$835,000",3.0,2.0,1517.0,CONDO,,,1745996400000,,,,42.382996,-71.08145,59214204
somerville,ma,"49 Albion St UNIT 2, Somerville, MA 02143",,$1.04M,3.0,2.0,1648.0,CONDO,,,1745996400000,,,,42.390755,-71.10502,331737198
somerville,ma,"60 Cross St E APT 311, Somerville, MA 02145",,"$795,000",2.0,2.0,1028.0,CONDO,,,1745996400000,,,,42.3903,-71.084564,442002118
somerville,ma,"60 Cross St E APT 311, Somerville, MA 02145",,"$795,000",2.0,,1009.0,CONDO,,,1745996400000,,,,42.39034,-71.08453,443313103
somerville,ma,"89-91 Flint St, Somerville, MA 02145",,$1.17M,6.0,3.0,2764.0,MULTI_FAMILY,,,1745996400000,3910.0,sqft,,42.385487,-71.08985,448101116
somerville,ma,"41-43 Jaques St, Somerville, MA 02145",,$2.10M,11.0,3.0,4176.0,MULTI_FAMILY,,,1745996400000,6098.0,sqft,,42.393845,-71.0911,448473124
somerville,ma,"9 Vinal Ave, Somerville, MA 02143",,$2.18M,5.0,5.0,3489.0,SINGLE_FAMILY,,,1745910000000,3000.0,sqft,,42.38252,-71.09796,56332786
somerville,ma,"42 Michigan Ave UNIT 42, Somerville, MA 02145",,"$940,000",3.0,2.0,1694.0,CONDO,,,1745910000000,,,,42.38897,-71.08306,63009988
somerville,ma,"42 Flint St UNIT 1, Somerville, MA 02145",,"$982,000",3.0,3.0,1985.0,CONDO,,,1745910000000,,,,42.384296,-71.08749,331737286
somerville,ma,"35 Teele Ave #35, Somerville, MA 02144",,$1.25M,4.0,4.0,2167.0,TOWNHOUSE,,,1745910000000,,,,42.405823,-71.124626,2057988193
somerville,ma,"15 Upland Rd, Somerville, MA 02144",,$1.99M,9.0,3.0,3102.0,MULTI_FAMILY,,,1745910000000,3424.0,sqft,,42.409313,-71.12418,2091915359
somerville,ma,"45 Endicott Ave APT 6, Somerville, MA 02144",,$1.12M,2.0,2.0,1370.0,CONDO,,,1745823600000,,,,42.403225,-71.13083,99238971
somerville,ma,"63-65 Cameron Ave, Somerville, MA 02144",,$1.05M,5.0,0.0,2464.0,MULTI_FAMILY,,,1745564400000,3000.0,sqft,,42.399147,-71.12855,448132005
somerville,ma,"29 Fenwick St, Somerville, MA 02145",,$1.15M,5.0,2.0,3049.0,MULTI_FAMILY,,,1745478000000,2810.0,sqft,,42.395145,-71.09474,56331447
somerville,ma,"591 Somerville Ave #591, Somerville, MA 02143",,"$950,000",2.0,2.0,1244.0,CONDO,,,1745478000000,,,,42.383907,-71.10885,446078643
somerville,ma,"18 Mondamin Ct, Somerville, MA 02143",,$1.63M,3.0,3.0,1980.0,SINGLE_FAMILY,,,1745391600000,1742.0,sqft,,42.38167,-71.1096,56537376
somerville,ma,"27 Berkeley St, Somerville, MA 02143",,$1.71M,3.0,2.0,1538.0,SINGLE_FAMILY,,,1745305200000,3235.0,sqft,,42.38625,-71.101204,56330828
somerville,ma,"386 Washington St APT 2A, Somerville, MA 02143",,"$725,000",2.0,1.0,804.0,CONDO,,,1745305200000,,,,42.37846,-71.10496,71005705
somerville,ma,"16 Wilson Ave, Somerville, MA 02145",,"$950,000",4.0,2.0,1880.0,MULTI_FAMILY,,,1745218800000,2800.0,sqft,,42.39802,-71.10887,56537069
somerville,ma,"19 Hawthorne St UNIT 19, Somerville, MA 02144",,$1.10M,2.0,2.0,1178.0,CONDO,,,1745046000000,,,,42.394043,-71.11797,87729306
somerville,ma,"158 Lowell St #3, Somerville, MA 02143",,"$580,000",2.0,1.0,790.0,CONDO,,,1744959600000,,,,42.38963,-71.1086,80389840
somerville,ma,"19 Hawthorne St, Somerville, MA 02144",,$1.10M,3.0,1.0,1200.0,APARTMENT,,,1744959600000,,,,42.3941,-71.1179,165999158
somerville,ma,"211 Tremont St APT 3, Somerville, MA 02143",,$1.25M,2.0,3.0,1358.0,TOWNHOUSE,,,1744959600000,,,,42.375324,-71.0958,166056572
somerville,ma,"42 Craigie St #C, Somerville, MA 02143",,"$238,150",2.0,1.0,926.0,CONDO,,,1744873200000,,,,42.38696,-71.112114,98379711
somerville,ma,"171-173 Walnut St, Somerville, MA 02145",,$1.10M,4.0,3.0,2991.0,CONDO,,,1744873200000,1283.0,sqft,,42.390205,-71.091064,440260626
somerville,ma,"1 Tannery Brook Row UNIT 3A, Somerville, MA 02144",,$1.16M,1.0,1.0,1030.0,CONDO,,,1744786800000,,,,42.398075,-71.127014,165998080
somerville,ma,"Tannery Brook Row #3A, Somerville, MA 02144",,$1.15M,1.0,1.0,1030.0,CONDO,,,1744786800000,,,,42.398262,-71.12775,447719858
somerville,ma,"204-206 Washington St, Somerville, MA 02143",,$2.22M,12.0,6.0,5932.0,MULTI_FAMILY,,,1744786800000,2315.0,sqft,,42.37937,-71.091644,448451737
somerville,ma,"35 Albion St, Somerville, MA 02143",,$1.28M,5.0,2.0,2226.0,MULTI_FAMILY,,,1744700400000,3405.0,sqft,,42.39055,-71.10424,56329605
somerville,ma,"24 Berkeley St, Somerville, MA 02143",,$1.35M,3.0,3.0,2433.0,MULTI_FAMILY,,,1744700400000,5412.0,sqft,,42.385864,-71.10115,56330851
somerville,ma,"45 Wallace St #45, Somerville, MA 02144",,$1.54M,3.0,3.0,1801.0,CONDO,,,1744700400000,,,,42.399162,-71.12242,448060381
somerville,ma,"361 Washington St, Somerville, MA 02143",,$1.84M,11.0,4.0,3700.0,MULTI_FAMILY,,,1744614000000,3797.0,sqft,,42.37904,-71.10377,56331969
somerville,ma,"472 Medford St, Somerville, MA 02145",,$1.37M,6.0,4.0,3496.0,MULTI_FAMILY,,,1744614000000,2327.0,sqft,,42.39434,-71.10227,56537302
somerville,ma,"49 Dartmouth St #2, Somerville, MA 02145",,$1.25M,3.0,2.0,1605.0,CONDO,,,1744614000000,,,,42.392426,-71.095795,80623837
somerville,ma,"22 Line St UNIT E, Somerville, MA 02143",,$1.71M,3.0,3.0,2357.0,TOWNHOUSE,,,1744354800000,,,,42.377598,-71.106445,63439942
somerville,ma,"28 Brook St #2, Somerville, MA 02145",,$1.01M,3.0,3.0,1614.0,CONDO,,,1744354800000,2301.0,sqft,,42.387264,-71.086555,447537400
somerville,ma,"163 Morrison Ave, Somerville, MA 02144",,$1.93M,6.0,3.0,3912.0,MULTI_FAMILY,,,1744268400000,4911.0,sqft,,42.396797,-71.118,56326732
somerville,ma,"83 Marion St, Somerville, MA 02143",,$1.52M,7.0,3.0,3366.0,MULTI_FAMILY,,,1744268400000,2625.0,sqft,,42.377426,-71.102585,56332011
somerville,ma,"16 Waterhouse St #2, Somerville, MA 02144",,"$750,000",3.0,2.0,900.0,CONDO,,,1744095600000,,,,42.405403,-71.13203,306207198
somerville,ma,"37 Burnside Ave UNIT 37, Somerville, MA 02144",,"$590,000",1.0,1.0,881.0,CONDO,,,1744095600000,,,,42.391434,-71.116615,447737600
somerville,ma,"37 Lowell St, Somerville, MA 02143",,"$915,000",2.0,2.0,1292.0,CONDO,,,1744009200000,,,,42.385723,-71.11082,166001867
somerville,ma,"59-59R Linden Ave #59R, Somerville, MA 02143",,$1.43M,3.0,3.0,1569.0,TOWNHOUSE,,,1744009200000,2137.0,sqft,,42.389996,-71.112335,442025729
somerville,ma,"11-13 Craigie St, Somerville, MA 02143",,$2.00M,9.0,6.0,4226.0,MULTI_FAMILY,,,1744009200000,3510.0,sqft,,42.385666,-71.11243,448083034
somerville,ma,"108 Gilman St #1, Somerville, MA 02145",,"$750,000",2.0,2.0,797.0,CONDO,,,1744009200000,,,,42.386497,-71.09333,2059994040
somerville,ma,"35 Harrison St, Somerville, MA 02143",,$1.25M,5.0,2.0,2051.0,MULTI_FAMILY,,,1743750000000,2848.0,sqft,,42.382095,-71.10973,56537374
somerville,ma,"28 South St #102, Somerville, MA 02143",,"$799,000",2.0,1.0,962.0,CONDO,,,1743750000000,,,,42.37411,-71.089455,446011095
somerville,ma,"83 Cedar St #1, Somerville, MA 02143",,"$755,888",1.0,1.0,810.0,CONDO,,,1743663600000,,,,42.391262,-71.11278,125453045
somerville,ma,"6 Linden St #6, Somerville, MA 02143",,"$815,000",3.0,2.0,1000.0,CONDO,,,1743663600000,4356.0,sqft,,42.378468,-71.092445,352379691
